id,name,category,price
1390,"Перчатки однораз ПНД М FREE 0,6г.цена за 100шт/100",ОДНОРАЗОВАЯ ПОСУДА,34.10
1391,Размешиватель однораз цена за 500шт/1/20/,ОДНОРАЗОВАЯ ПОСУДА,135.40
1392,"Стакан однор 0,5л 50шт/20/",ОДНОРАЗОВАЯ ПОСУДА,128.30
1393,"Стакан однор 0,5л БОЧЕНОК ЧЕРНЫЙ 65шт",ОДНОРАЗОВАЯ ПОСУДА,126.49
1394,"Стакан однораз 0,2  цена за 100шт/40 У-Ю",ОДНОРАЗОВАЯ ПОСУДА,87.53
1395,"Стакан однораз 0,5 МОПС БОЧЕНОК цена за 65 шт/20/",ОДНОРАЗОВАЯ ПОСУДА,133.38
1396,"Стакан 0,1литр одноразовый  цена за 100 шт /40/",ОДНОРАЗОВАЯ ПОСУДА,81.40
1397,Тарелка однораз d 165мм десерт цена100шт СТИРОЛ/24,ОДНОРАЗОВАЯ ПОСУДА,186.90
1398,Тарелка однораз суповая500мл цена за50шт /20/,ОДНОРАЗОВАЯ ПОСУДА,286.59
1399,Фартук однор белый 124*80 цена за 50шт/20/,ОДНОРАЗОВАЯ ПОСУДА,157.89
1400,Чашка кофейная (коричневая) цена за50шт уп/ У-Ю/20,ОДНОРАЗОВАЯ ПОСУДА,128.03
1401,Шапочка Шарлотта (белая) спанборд цена за 100шт/10/,ОДНОРАЗОВАЯ ПОСУДА,153.59
1402,Бак 80л оцинкованный г. Пермь/3/,ОЦИНКОВКА,2175.30
1403,Бак оцинк. д/белья 32л без решетки с крышкой /5/,ОЦИНКОВКА,1005.10
1404,Ванна оцинк. хозяйственная 120л г. Пермь/3/,ОЦИНКОВКА,1961.50
1405,Ванна хозяйственная 60 л. оцинкованная г.Пермь/4/,ОЦИНКОВКА,1313.60
1406,Ведро оцинк.  5л /10/,ОЦИНКОВКА,206.30
1407,Ведро оцинк.  7л  г. Пермь/10/,ОЦИНКОВКА,233.50
1408,"Ведро оцинк. 0,45мм 15л г. Пермь/10/",ОЦИНКОВКА,329.80
1409,"Ведро оцинк.  0,4мм 9л г. Пермь/10/",ОЦИНКОВКА,245.20
1410,"Ведро оцинк. 0,4мм 12л г. Пермь /10/",ОЦИНКОВКА,261.30
1411,"Ковш оцинк с дерев ручкой 1,5л г.Пермь/10/",ОЦИНКОВКА,267.50
1412,Таз оцинк. 13л круглый г.Пермь/10/,ОЦИНКОВКА,438.70
1413,Таз оцинк. 23л овальный г.Пермь/5/,ОЦИНКОВКА,756.70
1414,Бак 18 л б/деколи Белый рябчик/1/,ПОСУДА,2187.40
1415,Бак 25л б/деколи Белый рябчик/1/,ПОСУДА,2396.00
1416,Блинница алюминиевая с покрытием GRANIT 24см,ПОСУДА,910.90
1417,Блинница алюминиевая с покрытием GRANIT 26см,ПОСУДА,983.50
1418,Блинница Индукция 240мм ГРАНИТ НЕВА,ПОСУДА,1936.70
1419,Жаровня 20см с крыш SCOVO (CONSUL)/5/,ПОСУДА,963.90
1420,Жаровня 24см с крыш SCOVO (CONSUL)/5/,ПОСУДА,1107.90
1421,Жаровня 26см с крыш SCOVO (CONSUL)/5/,ПОСУДА,1198.60
1422,"Жаровня Индукция 3,0л а/п Granite ст/кр НЕВА (4)",ПОСУДА,3251.50
1423,"Жаровня Индукция 4,0л а/п Granite ст/кр НЕВА (4)",ПОСУДА,3391.90
1424,"Казан 7,0 л с/к д/плова /4/",ПОСУДА,1849.70
1425,"Казан 8,0л с/к д/плова /5/",ПОСУДА,2132.70
1426,"Кастрюля 2,2л ""Гретта"" D-18 стекл. крышка/4/",ПОСУДА,927.90
1427,"Кастрюля 3,2л ""Альта"" D-20 стекл.крышка индукция/4",ПОСУДА,1512.10
1428,"Кастрюля 3,2л ""Гретта"" D-20 стекл. крышка /4/",ПОСУДА,1095.10
1429,"Кастрюля 3,9л ИРИДА D-20см стекл кр индукция/4/",ПОСУДА,1448.30
1430,"Кастрюля 4,2 ""Ника"" D-22 стекл.крышка индукция/4/",ПОСУДА,1528.00
1431,"Кастрюля 4,2л ""Гретта"" D-22 стекл. крышка /4/",ПОСУДА,1280.90
1432,"Кастрюля 4,5л ""Грета"" D-22хh12 с мет.крыш индукц/4",ПОСУДА,1399.30
1433,"Кастрюля 5,2л ИРИДА D-22см стекл кр индукция/4/",ПОСУДА,1574.80
1434,"Кастрюля 5,7л ""Гретта"" D-20 металл.кр./2/",ПОСУДА,1564.90
1435,"Кастрюля 6,2л ИРИДА D-24см стекл кр индукция",ПОСУДА,1864.80
1436,"Кастрюля 7,3л ""Гретта"" D-22 металл.кр./2/",ПОСУДА,1788.30
1437,"Кастрюля 9л ""Гретта"" D-24 металл.кр./2/",ПОСУДА,2130.40
1438,"Кастрюля алюминиевая с покр ГРАНИТ20см 2,4л/6/",ПОСУДА,1490.50
1439,"Кастрюля алюминиевая с покр ГРАНИТ22см 3,3л/6/",ПОСУДА,1662.70
1440,"Кастрюля алюминиевая с покр ГРАНИТ24см 4,2л/6/",ПОСУДА,1846.20
1441,"Кастрюля ГАММА 2,5л 18*11,5см",ПОСУДА,1287.60
1442,"Кастрюля ГАММА 3,4л 20*12,5см",ПОСУДА,1469.30
1443,"Кастрюля ГАММА 4,6л 22*13см",ПОСУДА,1706.90
1444,"Кастрюля ГАММА 6,0л 24*13,5см",ПОСУДА,2042.30
1445,Кастрюля из нерж стали OLIVIA 22см 5.0л индукция/4,ПОСУДА,1416.90
1446,"Кастрюля набор (1,6+2,2+3,2л) ""Медея"" 6пр индук/2/",ПОСУДА,3674.10
1447,"Кастрюля набор (2,2+3,2+4,2л) АЛЬТА 6пр индук/2/",ПОСУДА,4382.50
1448,"Кастрюля набор (2,2+3,2+4,2л) ЛИРА 6пр индук/2/",ПОСУДА,4209.80
1449,"Кастрюля набор (2,2+3,2+5,2л) ""Медея"" 6пр индукц/2",ПОСУДА,4081.70
1450,"Ковш 1,2л полир б/кр/8/",ПОСУДА,417.00
1451,"Ковш 1,6л ГРЕТА б/кр  d-16 клёп.ручк ТРС",ПОСУДА,689.00
1452,"Ковш 1,7л металл б/кр d-18",ПОСУДА,274.60
1453,"Ковш 1,9л ИРИДА с крышкой d-16cм индукция/4/",ПОСУДА,1213.50
1454,"Ковш алюмин с покрытием Гранит 18см 1,75см /6/",ПОСУДА,1271.00
1455,Крышка 20см с мет.обод и пароотвод универс JARKO/12/,ПОСУДА,191.90
1456,Крышка 22см с мет.ободком и пароотвод универ/10/22,ПОСУДА,199.50
1457,Крышка стекл с СИЛИКОН обод и пароотв D18см/30/,ПОСУДА,240.20
1458,"Манты казан 6,0л 3 решетки Демидовский/1/",ПОСУДА,2220.90
1459,"Манты-казан 6,0л 4 дисками Демидовский /1/",ПОСУДА,2579.20
1460,"Противень 34*24*6,0 см а/пр SCOVO ЭКСПЕРТ/9/",ПОСУДА,514.90
1461,Противень 39.5*27*6.5см с а/пр SCOVO ЭКСПЕРТ/7/,ПОСУДА,608.10
1462,Противень SCOVO ЗАБАВА 300*110*85мм /8/,ПОСУДА,391.20
1463,Ручка д/крышки с саморезом металл 5см блистер цена за 12шт,ПОСУДА,418.90
1464,Сковорода 20см с крыш SCOVO (CONSUL) /8/,ПОСУДА,645.00
1465,Сковорода 22см с крыш SCOVO (CONSUL) /8/,ПОСУДА,709.10
1466,Сковорода 24см с крыш SCOVO(СONSUL) RC-009 /8/,ПОСУДА,829.50
1467,Сковорода 26см с крыш SCOVO (CONSUL) /8/,ПОСУДА,912.20
1468,Сковорода 28см с крыш SCOVO (CONSUL)/8/,ПОСУДА,892.30
1469,Сковорода Neva Granite 220мм/12/,ПОСУДА,1048.70
1470,Сковорода Neva Granite 240мм/12/,ПОСУДА,1105.60
1471,Сковорода Neva Granite 260мм/10/,ПОСУДА,1237.20
1472,Сковорода Neva Granite 280мм/10/,ПОСУДА,1306.00
1473,Сковорода алюмин. 18см б/крышки с пласт ручкой/12/,ПОСУДА,348.40
1474,Сковорода алюмин. 22см б/крышки с пласт ручкой/10/,ПОСУДА,487.60
1475,Сковорода алюминиевая с покрытием GRANIT 18см,ПОСУДА,679.30
1476,Сковорода алюминиевая с покрытием GRANIT 20см/6/,ПОСУДА,736.50
1477,Сковорода алюминиевая с покрытием GRANIT 22см,ПОСУДА,791.80
1478,Сковорода алюминиевая с покрытием GRANIT 24см,ПОСУДА,917.20
1479,Сковорода алюминиевая с покрытием GRANIT 26см,ПОСУДА,999.30
1480,Сковорода алюминиевая с покрытием GRANIT 28см,ПОСУДА,1082.90
1481,"Сковорода блинная 18cм SCOVO ""Соlibri""  /12/",ПОСУДА,322.50
1482,"Сковорода блинная 22см SCOVO ""Рromo""  /12/",ПОСУДА,390.70
1483,Сковорода блинная 22см SCOVO Expert CЭ-039/12/,ПОСУДА,461.50
1484,Сковорода блинная 25см SCOVO Expert CЭ-040/12/,ПОСУДА,498.80
1485,Сковорода ГРАФИТ 28см б/кр литой алюм индукция/6/,ПОСУДА,1222.18
1486,Сковорода Индукция 280мм а/п Black НЕВА/10/,ПОСУДА,2027.30
1487,Сотейник SCOVO CONSUL D-24 стекл.крышка /6/,ПОСУДА,930.60
1488,Сотейник SCOVO CONSUL D-26 стекл.крышка /6/,ПОСУДА,1023.30
1489,"Сотейник алюминиевый с покрытием GRANIT 24см 2,5л",ПОСУДА,1566.00
1490,"Сотейник алюминиевый с покрытием GRANIT 26см 3,0л",ПОСУДА,1763.20
1491,"Сотейник алюминиевый с покрытием GRANIT 28см 3,8л/6/",ПОСУДА,1922.40
1492,Тарелка СМАК d180мм,ПОСУДА,40.01
1493,Тортница 22см SCOVO ЗАБАВА /8/,ПОСУДА,306.00
1494,Тортница 24см SCOVO ЗАБАВА /6/,ПОСУДА,323.54
1495,Тортница 26см SCOVO ЗАБАВА /7/,ПОСУДА,397.20
1496,Утятница алюминиевая литая32см в под упак Ladina/8,ПОСУДА,1880.17
1497,"Форма д/выпечки разъёмн(квадр,круг,сердце)наб 24,26,28/12",ПОСУДА,521.10
1498,"Форма для выпечки и салатов КРУГ 3шт d:20;15;10*h4,5см",ПОСУДА,228.10
1499,"Форма для выпечки и салатов СЕРДЦЕ 3шт d:20;15;10*h4,5см",ПОСУДА,228.10
1500,"Форма д/кулича ЗАБАВА пасхальная 16*8,5см SCOVO/30/",ПОСУДА,255.60
1501,"Форма д/кулича ЗАБАВА пасхальная 18*8,5см SCOVO/30/",ПОСУДА,222.50
1502,"Форма д/кулича ЗАБАВА пасхальная 22*9,5см SCOVO/4/",ПОСУДА,293.90
1503,Форма для вып разъемн 22*7см круг карбон покрыт/4/,ПОСУДА,279.90
1504,Форма для вып разъемн 24*7см круг карбон покрыт/6/,ПОСУДА,297.40
1505,Форма для вып разъемн 26*7см круг карбон покрыт/8/,ПОСУДА,286.30
1506,Форма для котлет S-6240/10/120/,ПОСУДА,112.13
1507,Форма кулинарная регул круг(d 16-30см h-8.5см)/72/,ПОСУДА,201.66
1508,"Формы д/кулича силиконовые 3шт d*h:14*10;12*10;9,5*8,5см",ПОСУДА,241.31
1509,"Чайник 0,6 л д/заварки кувшин",ПОСУДА,228.60
1510,"Чайник 0,7л д/заварки мет/сито ЧЕРНЫЙ",ПОСУДА,251.90
1511,"Чайник 2,8л индукция двухцв БИРЮЗА со свист/12/",ПОСУДА,1303.20
1512,Чайник 2.5л в подар. упаковке /12/,ПОСУДА,702.30
1513,Чайник 2.5л. со св индукция БИРЮЗА/12/,ПОСУДА,907.40
1514,Чайник 2.5л. со св индукция ЧЕРНЫЙ МРАМОР/12/,ПОСУДА,1187.90
1515,"Чайник 3,0л индукция меняет цвет при нагреве/12/",ПОСУДА,1364.00
1516,"Чайник 3,2л со св. в подар. упаковке /12/",ПОСУДА,960.60
1517,"Чайник для заварки зеленый 0,7л АSТ-006-SY-138G/80/",ПОСУДА,211.60
1518,Чайник заварочный 1300мл термост стекло узкая ручка/24/,ПОСУДА,366.50
1519,"Чайник заварочный 1,5л черный АСТ-006-SY-128ВL/30/",ПОСУДА,303.60
1520,Чайник заварочный 1100мл черный LaDina /24/,ПОСУДА,409.00
1521,Чайник заварочный 1200мл термост стекло LaDina/24/,ПОСУДА,429.50
1522,Чайник заварочный 1300мл термост стекл LaDina /24/,ПОСУДА,412.30
1523,"Чайник электрический металл корпус 1,7л/8/",ПОСУДА,1231.60
1524,Чайник3л. LaDina со свист нерж сталь индукция/12/,ПОСУДА,972.90
1525,БЫСТРОКРЕП Клипса мал с защелк и фикс 50шт/25/,САД И ОГОРОД,44.20
1526,Вилка посадочная 3 зуба 34*9см дер.обрезиненная ручка,САД И ОГОРОД,76.02
1527,Вилы 4-рогие УСИЛЕННЫЕ рельсовая сталь/12/,САД И ОГОРОД,288.90
1528,Вилы навозные рельсовая сталь/24/,САД И ОГОРОД,288.90
1529,"Грабли   5 зубьев 28,5*10см дер.обрезиненная ручка",САД И ОГОРОД,72.19
1530,"Грабли 12-ти зубые витые S=2мм, б/ч /10/",САД И ОГОРОД,110.00
1531,"Грабли 5 зубьев 28*9,5см пластик ручка черная/120/",САД И ОГОРОД,97.90
1532,Грабли веер маталл 15зуб с ТЕЛЕСКОП черенком/10/20/,САД И ОГОРОД,333.10
1533,Грабли веер раздвиж стальн.15 зуб.50см  с фикс  /25/,САД И ОГОРОД,320.60
1534,"Грабли ручные 9 зубьев веерные 14*40см зеленые SJ-1011-B /120																
Грабли веерные  9 зубьев ручные 14*40см зеленые SJ-1011-B /120",САД И ОГОРОД,93.91
1535,Грабли веерные проволочные 18зуб. оцинк без черенка /10/,САД И ОГОРОД,153.10
1536,"Грабли КЛЕПАННЫЕ 12 зубьев 2,5мм рельс сталь/48/",САД И ОГОРОД,177.35
1537,Грабли сенные 11зуб /5/,САД И ОГОРОД,35.24
1538,Диск для тримера 255мм 40 зубьев /50/,САД И ОГОРОД,245.00
1539,"Катушка д/триммера 11см М10*1,25усил пластик/100/",САД И ОГОРОД,128.20
1540,"Катушка для триммера 10см М10*1,25усил пластик/100",САД И ОГОРОД,185.60
1541,Коннектор 1/2 аквастоп /40/,САД И ОГОРОД,48.61
1542,Корнеудалитель с пласт. ручкой зеленый SJ-1011-Н 3/120/,САД И ОГОРОД,79.80
1543,Коса малая складная 50см/90/,САД И ОГОРОД,142.10
1544,Кусторез телескопический 570*750/24/,САД И ОГОРОД,453.10
1545,"Лейка д/комнатных растений 1,4л/20/",САД И ОГОРОД,113.60
1546,"Лейка-распылитель 1,5л/20/",САД И ОГОРОД,169.30
1547,"Леска д/триммера ""Звезда"" 3мм 15м/150/",САД И ОГОРОД,57.80
1548,"Леска д/триммера с мет сердеч 2,4мм*10м/36/144/",САД И ОГОРОД,160.30
1549,Лопата ПОДБОРНАЯ рельсовая сталь /12/,САД И ОГОРОД,353.70
1550,"Лопата совк БОЛЬШАЯ КВАДРАТНАЯ рельс сталь 36,5*33см/12/",САД И ОГОРОД,353.70
1551,Лопата Совковая ERGONOMIC 116058 сталь 240*270*120/6/,САД И ОГОРОД,724.10
1552,Лопата БОЛЬШАЯ КРУГЛАЯ СОВКОВАЯ рельс сталь 40см/12/,САД И ОГОРОД,342.63
1553,Лопата СОВКОВАЯ из рельсовой стали /12/,САД И ОГОРОД,181.30
1554,Лопата СОВКОВАЯ ПРЯМОУГОЛЬНАЯ рельс сталь/12/,САД И ОГОРОД,178.10
1555,Лопата ШТЫК  ОСТРОКОНЕЧНАЯ рельсовая сталь /12/,САД И ОГОРОД,181.30
1556,Лопата Штыковая ERGONOMIC 116028 (американка) 220*/6/,САД И ОГОРОД,724.10
1557,Лопата АМЕРИКАНКА ШТЫК рельсовая сталь /12/,САД И ОГОРОД,178.10
1558,"Лопата штыковая МАЛАЯ ""Дамская"" Рельсовая сталь /12/",САД И ОГОРОД,161.58
1559,Лопата ОБЛЕГЧЕННАЯ!!! рельс сталь с пазами/12/,САД И ОГОРОД,178.60
1560,Лопата  ПРЯМАЯ!!!!!!!! штык рельсовая сталь/12/10/,САД И ОГОРОД,178.10
1561,"Мотыжка комб 29,5*18,5см пл ручка зеленая /120/",САД И ОГОРОД,102.30
